FaceID,X,Y,Z,Pressure
2131,0.125120697021484,0.103991333007813,0.0417584012349447,15641.41309
2132,0.124779362996419,0.104268666585286,0.0439650662740072,15268.49609
2133,0.125115361531576,0.104586667378743,0.0470084012349447,15604.69727
2134,0.124773361206055,0.104868667602539,0.0492470690409342,15327.5752
2135,0.125109362284342,0.105184666951497,0.052255069732666,15543.20801
2136,0.12476602935791,0.10547200012207,0.0545270678202311,15476.54004
2137,0.125102696736654,0.105786000569661,0.0575023994445801,15649.01367
2138,0.124758697509766,0.106078000386556,0.0598070678710938,15617.22949
2139,0.125096031188965,0.106389333089193,0.06274773534139,15819.9043
2140,0.12475136311849,0.106686665852865,0.0650844014485677,15770.41797
2141,0.1250900293986,0.106995999654134,0.0679903996785482,15958.32031
2142,0.124744697570801,0.107298001607259,0.0703603998819987,15952.06836
2143,0.125084030151367,0.107605336507161,0.0732330678304036,16039.19922
2144,0.124737363179525,0.107912002563477,0.0756370697021484,16061.06055
2145,0.125076695760091,0.108216667175293,0.0784757334391276,16059.0752
2146,0.124729362487793,0.10852799987793,0.0809123992919922,16140.34082
2147,0.125069361368815,0.10883066813151,0.0837164001464844,16082.80469
2148,0.124721361796061,0.1091466700236,0.086185068766276,16248.79004
2149,0.125062029520671,0.109446670532227,0.0889544016520182,16204.97559
2150,0.124713363647461,0.109768002827962,0.0914557342529297,16255.41699
2151,0.125056030273438,0.11006600189209,0.0941924006144206,16351.81152
2152,0.124706698099772,0.110392667134603,0.0967277348836263,16377.05273
2153,0.125050031026204,0.110688000996908,0.0994310684204102,16462.30273
2154,0.124699363708496,0.111019335428874,0.101999069213867,16472.37305
2155,0.125043362935384,0.111312004089355,0.104667734781901,16519.64844
2156,0.12469202931722,0.111648668924967,0.107268399556478,16529.20703
2157,0.125036694844564,0.111938667297363,0.109902399698893,16552.41602
2158,0.124684694925944,0.112279332478841,0.112535733540853,16555.47266
2159,0.125030695597331,0.112565999348958,0.115135734558105,16584.57031
2160,0.124678029378255,0.112912666320801,0.117801732381185,16588.9043
2161,0.125024696350098,0.113197331746419,0.12036840057373,16640.01758
2162,0.124670697530111,0.113548665364583,0.123067733764648,16626.59961
2163,0.125018030802409,0.113829999287923,0.125601069132487,16736.74414
2164,0.124662696838379,0.114186668395996,0.128333068847656,16717.00586
2165,0.125010030110677,0.114465334574382,0.130833068847656,16787.31836
2166,0.124654029846191,0.114826667785645,0.133597732543945,16757.34375
2167,0.125002695719401,0.11510199991862,0.136063064575195,16810.68164
2168,0.124646695454915,0.115469334920247,0.138860397338867,16801.10547
2169,0.124996030171712,0.1157420018514,0.141293065388997,16851.27344
2170,0.124639363606771,0.116114000956217,0.144124399820964,16861.61328
2171,0.124990030924479,0.116382667541504,0.146522399902344,16910.60156
2172,0.124632698059082,0.116759333292643,0.149385732014974,16945.41016
2173,0.124984031677246,0.117025334676107,0.15174973042806,16991.5293
2174,0.124625363667806,0.117407333374023,0.154645731608073,17056.82617
2175,0.124977363586426,0.117671333312988,0.156975733439128,17100.54688
2176,0.12461802927653,0.118058662414551,0.15990439860026,17162.28125
2177,0.12497002919515,0.118319325764974,0.162201065063477,17177.7832
2178,0.124610028584798,0.118711321512858,0.165163731892904,17217.35352
2179,0.124962697347005,0.118968655904134,0.167427068074544,17225.96289
2180,0.124601364135742,0.119365989685059,0.170422403971354,17254.93164
2181,0.124955362955729,0.119619990030924,0.172651738484701,17286.38477
2182,0.124593360900879,0.120022656758626,0.175679072062174,17303.56641
2183,0.124949361165365,0.120273989359538,0.177874404907227,17360.37109
2184,0.124586029052734,0.120681991577148,0.18093440246582,17365.97461
2185,0.124942698160807,0.120928657531738,0.18309706624349,17441.14844
2186,0.12457869720459,0.121341326395671,0.186191060384115,17428.55859
2187,0.124935363769531,0.121585324605306,0.188319727579753,17517.33789
2188,0.124570696512858,0.12200399017334,0.191446395874023,17504.30469
2189,0.124928029378255,0.122243988037109,0.193541732788086,17596.44922
2190,0.124562695821126,0.122667322794596,0.196700398763021,17585.64844
2191,0.124920694986979,0.122904657999674,0.198761728922526,17648.57812
2192,0.124554028828939,0.123333992004395,0.201953058878581,17649.29297
2193,0.12491402943929,0.123567990620931,0.203981725056966,17705.39453
2194,0.124546696980794,0.124001988728841,0.207206395467122,17709.41602
2195,0.124907363891602,0.124231989542643,0.209201065063477,17752.64258
2196,0.124538696289063,0.124670656840007,0.212459065755208,17753.27539
2197,0.124900029500326,0.124897992451986,0.214419728597005,17788.57617
2198,0.124530695597331,0.125341992696126,0.217709726969401,17787.12891
2199,0.124892695109049,0.125565325419108,0.219636393229167,17817.61523
2200,0.124522694905599,0.126014658610026,0.222958928426107,17817.125
2201,0.124886029561361,0.126234657287598,0.224852793375651,17828.46484
2202,0.124514696756999,0.12668999226888,0.228208658854167,17835.59375
2203,0.124878028869629,0.126905326843262,0.23006999206543,17833.54492
2204,0.124506029764811,0.127365994771322,0.233458658854167,17852.7832
2205,0.124870697021484,0.127578661600749,0.235285995483398,17854.16992
2206,0.124498697916667,0.128044659932454,0.238707331339518,17885.02539
2207,0.124864697774251,0.12825266011556,0.240501332600911,17894.59961
2208,0.124861363728841,0.128699991861979,0.243955332438151,17928.76758
2209,0.124489362080892,0.128947992960612,0.245682001749674,17940.29688
2210,0.126164698282878,0.0997899983723958,0.00447800064086914,8137.950195
2211,0.125830032348633,0.100012664794922,0.00635266494750977,9927.262695
2212,0.126162030537923,0.10035199991862,0.00963600031534831,8777.620117
2213,0.125826695760091,0.100579332987467,0.0115446662902832,12078.34082
2214,0.126158693949382,0.100917999267578,0.0147939999898275,14318.21875
2215,0.12582202911377,0.101149998982747,0.0167346636454264,15446.6084
2216,0.126154029846191,0.101486666361491,0.0199493293762207,14523.14844
2217,0.125816029866536,0.101723335266113,0.021922794342041,15565.95312
2218,0.12614936319987,0.102058001200358,0.0251035957336426,15018.84863
2219,0.125812029520671,0.102300003051758,0.0271103960673014,15433.13477
2220,0.12614602915446,0.102632667541504,0.0302563972473145,15033.41602
2221,0.125807362874349,0.102879336039225,0.0322957293192546,15694.2627
2222,0.126142028808594,0.10321066792806,0.0354070625305176,15234.42188
2223,0.125802696228027,0.103462669372559,0.0374797299702962,15584.25293
2224,0.126138028462728,0.103791999816895,0.040557066599528,15648.08691
2225,0.12579736328125,0.104047999064128,0.0426630694071452,15405.86328
2226,0.126134030659993,0.104374664306641,0.045705738067627,15754.4043
2227,0.125793362935384,0.104635999043783,0.0478444048563639,15450.38574
2228,0.126130027770996,0.104961331685384,0.0508537381490072,15786.42285
2229,0.125788027445475,0.105227999369303,0.0530257352193197,15489.25195
2230,0.126125361124674,0.105550666809082,0.0560010668436686,15816.87305
2231,0.125783363342285,0.105821334838867,0.0582057329813639,15591.28711
2232,0.126122029622396,0.106142000834147,0.0611457341512044,15836.38379
2233,0.125778696695964,0.106417999267578,0.0633830680847168,15833.35156
2234,0.12611802927653,0.106736000061035,0.066289067586263,15879.50391
2235,0.125774030049642,0.107016667683919,0.0685597330729167,15989.21973
2236,0.126114697774251,0.107332000732422,0.0714317321777344,15919.58301
2237,0.125770029703776,0.107618667602539,0.0737350667317708,16060.61328
2238,0.126110028584798,0.107932001749674,0.076573735555013,15996.50391
2239,0.125763361612956,0.108223335266113,0.078910400390625,16078.38379
2240,0.126104695638021,0.108534001668294,0.0817144012451172,16102.49707
2241,0.125758028666178,0.108830001831055,0.084083735148112,16090.47461
2242,0.126100695292155,0.109138669331868,0.0868544031778971,16171.74805
2243,0.125752695719401,0.109439336140951,0.0892564010620117,16204.97559
2244,0.126096697489421,0.109744669596354,0.0919930648803711,16240.06152
2245,0.125748697916667,0.110050003051758,0.0944277318318685,16268.53906
2246,0.126092697143555,0.110353335062663,0.0971303990681966,16363.75098
2247,0.125743362426758,0.110664667765299,0.0995984013875326,16413.68945
2248,0.126088027954102,0.110966000874837,0.102266400655111,16473.1543
2249,0.125738695780436,0.111282002766927,0.104767733256022,16495.20898
2250,0.126084030151367,0.111580001831055,0.107402399698893,16516
2251,0.125733362833659,0.111900001525879,0.109936401367188,16537.5293
2252,0.126080029805501,0.112194000244141,0.112537068684896,16588.08789
2253,0.125729362487793,0.112519332885742,0.115103068033854,16588.32227
2254,0.126076029459635,0.112811332702637,0.117670399983724,16670.84375
2255,0.125724029541016,0.113142664591471,0.120269734700521,16658.02734
2256,0.126071362813314,0.113431999206543,0.122803072611491,16789.74023
2257,0.125719362894694,0.113768000284831,0.125435073852539,16777.12305
2258,0.126068028767904,0.114054000854492,0.127934407552083,16857.39453
2259,0.125714029947917,0.11439466603597,0.130600402832031,16840.69922
2260,0.126063364664714,0.114677998860677,0.133066401163737,16888.51562
2261,0.125708030700684,0.115023999532064,0.135764399210612,16860.26367
2262,0.126058029174805,0.115304000854492,0.138195734659831,16885.32227
2263,0.125702028910319,0.115654668172201,0.140927068074544,16864.74219
2264,0.126053362528483,0.115931335449219,0.143325068155924,16889.99609
2265,0.125698031107585,0.116287335713704,0.146089065551758,16890.75195
2266,0.12605069732666,0.116561335245768,0.148453063964844,16908.96484
2267,0.125694030761719,0.116922668457031,0.151250396728516,16927.875
2268,0.126046696980794,0.117194000244141,0.153581064860026,16939.36914
2269,0.125688697814941,0.117560666402181,0.156410400390625,16982.65625
2270,0.126042030334473,0.117828661600749,0.158707066853841,17000.51562
2271,0.125682696024577,0.118199991861979,0.16156906636556,17064.92773
2272,0.126036694844564,0.118463989257812,0.163832402547201,17096.71094
2273,0.125676696777344,0.118840657552083,0.166727737426758,17150.22266
2274,0.126032697041829,0.119101992289225,0.168958404541016,17205.06836
2275,0.125672696431478,0.119483990987142,0.171887069702148,17243.99609
2276,0.126028696695964,0.119741989135742,0.174083735148112,17313.24219
2277,0.125667363484701,0.120129320780436,0.177043736775716,17335.44531
2278,0.126024030049642,0.120383987426758,0.179206400553385,17420.49219
2279,0.125662696838379,0.120775321960449,0.182199732462565,17432.46289
2280,0.126020029703776,0.121026657104492,0.184329727172852,17542.67773
2281,0.125656697591146,0.121423990885417,0.187355728149414,17544.35938
2282,0.126014696756999,0.121672658284505,0.189451059977214,17643.87695
2283,0.125650695800781,0.122073989868164,0.192510396321615,17629.37305
2284,0.126010030110677,0.122318656921387,0.194572397867839,17692.17969
2285,0.125645362854004,0.12272599029541,0.197665064493815,17675.81445
2286,0.126006029764811,0.122967323303223,0.199693064371745,17719.81836
2287,0.125641362508138,0.123379989624023,0.202818394978841,17708.81055
2288,0.126002695719401,0.12361732228597,0.204813064575195,17750.8457
2289,0.125636029561361,0.12403532409668,0.207971064249674,17750.46289
2290,0.125997362772624,0.124269325256348,0.209931732177734,17781.36328
2291,0.125630030314128,0.12469332631429,0.213122395833333,17786.45117
2292,0.125992698669434,0.124923993428548,0.21505039469401,17806.7832
2293,0.12562469736735,0.125351992289225,0.218274393717448,17811.13867
2294,0.125988695780436,0.125578656514486,0.220169062296549,17813.31836
2295,0.125620028177897,0.12601198832194,0.223424926757813,17815.88281
2296,0.125984029134115,0.126235989888509,0.225285461425781,17811.87109
2297,0.125613362630208,0.126673993428548,0.228574661254883,17816.0625
2298,0.125978696187337,0.126893994649251,0.230401997884115,17820.95117
2299,0.125608029683431,0.127337994893392,0.233724665323893,17827.61133
2300,0.125974698384603,0.127554659525553,0.235518000284831,17837.5
2301,0.125603365580241,0.128003326416016,0.238873331705729,17856.17188
2302,0.125970698038737,0.128215326944987,0.240633331298828,17871.15234
2303,0.125968030293783,0.128654657999674,0.244021331787109,17896.67773
2304,0.125597363789876,0.128889989217122,0.24571533203125,17905.83984
2305,0.127165364583333,0.0997193349202474,0.00417799758911133,14287.47754
2306,0.126831364949544,0.099921999613444,0.00595266596476237,11426.76953
2307,0.127164031982422,0.100271331787109,0.00923466364542643,11958.42383
2308,0.126829363505046,0.100478665669759,0.0110433336893717,13205.87793
2309,0.127162696838379,0.100826665242513,0.0142920010884603,13495.63477
2310,0.126827362060547,0.101038665771484,0.0161340014139811,14853.80273
2311,0.127161364237467,0.101383997599284,0.0193480008443197,14200
2312,0.126824696858724,0.101599998474121,0.0212226651509603,15320.0127
2313,0.1271593653361,0.101944000244141,0.0244021339416504,14424.58398
2314,0.126822031656901,0.102165334065755,0.0263095995585124,15064.80176
2315,0.127157363891602,0.102507334391276,0.0294544003804525,14895.32812
2316,0.126818695068359,0.102732666015625,0.0313943977355957,15004.01465
2317,0.127154693603516,0.103072667439779,0.034505064646403,15428.85938
2318,0.126816693623861,0.103304000854492,0.0364783973693848,15436.08691
2319,0.127153361002604,0.103642667134603,0.0395550676981608,15383.03516
2320,0.126814028422038,0.103878664652507,0.0415610694885254,15693.93066
2321,0.127151362101237,0.104213999430339,0.0446037381490072,15548.21289
2322,0.126812029520671,0.10445399983724,0.0466424039204915,15695.46582
2323,0.127150695800781,0.10478800201416,0.049651070912679,15915.88672
2324,0.126809361775716,0.105033999125163,0.0517237383524577,15598.67188
2325,0.127148030598958,0.105365999857585,0.0546984036763509,16016.375
2326,0.126806030273438,0.105615999857585,0.0568037350972493,15695.63965
2327,0.127146700541178,0.105945335388184,0.0597437337239583,15857.59277
2328,0.126804697672526,0.106200668334961,0.0618810666402181,15823.38184
2329,0.12714469909668,0.106527333577474,0.0647870661417643,15846.0293
2330,0.126801363627116,0.106786666870117,0.0669577331542969,15930.27832
2331,0.127142031351725,0.107111333211263,0.0698303985595703,15875.16992
2332,0.126799364725749,0.107375999450684,0.0720337320963542,16010.11621
2333,0.12714136505127,0.107697998046875,0.0748717320760091,15970.48242
2334,0.126796696980794,0.107967333475749,0.0771084009806315,16049.49902
2335,0.127138697306315,0.10828800201416,0.0799124018351237,16096.0918
2336,0.126793362935384,0.108563336690267,0.0821817372639974,16084.82617
2337,0.127137364705404,0.108880668640137,0.0849517364501953,16194.23535
2338,0.126791364034017,0.109160001118978,0.0872550684611003,16149.43848
2339,0.127135363260905,0.109474667867025,0.0899917322794596,16243.44531
2340,0.126788696289063,0.109758669535319,0.0923277308146159,16240.06152
2341,0.127134028116862,0.110070002237956,0.0950290629069011,16271.34375
2342,0.126786028544108,0.110359334309896,0.0973970642089844,16363.75098
2343,0.127132026672363,0.110668665568034,0.10006573232015,16318.21875
2344,0.126783360799154,0.110963999430339,0.10246706644694,16361.7832
2345,0.127130030314128,0.111269999186198,0.105102399190267,16434.55469
2346,0.126780031840007,0.111569999694824,0.107536399841309,16473.3125
2347,0.127127367655436,0.111871999104818,0.110137067159017,16563.13477
2348,0.126778032938639,0.11217599995931,0.11260373433431,16574.2793
2349,0.127126035054525,0.112476000467936,0.115170399983724,16701.80273
2350,0.126774698893229,0.112786000569661,0.11767106628418,16700.11133
2351,0.12712336730957,0.113083333333333,0.120204399108887,16805.24805
2352,0.126772031148275,0.11339800008138,0.122737070719401,16797.90234
2353,0.127122701009115,0.113692667643229,0.12523573811849,16875.26367
2354,0.126770698547363,0.114012667338053,0.127801073710124,16877.25977
2355,0.127120699564616,0.114304000854492,0.130267072041829,16917.10156
2356,0.126767364501953,0.114628667195638,0.132866404215495,16917.13477
2357,0.127118031819661,0.114916666666667,0.135298400878906,16946.20312
2358,0.126764030456543,0.115245999654134,0.137929733276367,16937.52734
2359,0.127115364074707,0.11553133392334,0.140327733357747,16939.52344
2360,0.126760696411133,0.115866002400716,0.142991734822591,16916.33594
2361,0.127114031473796,0.116148668924967,0.145355733235677,16902.03125
2362,0.126759363810221,0.116488001505534,0.148053064982096,16894.48438
2363,0.12711336517334,0.116768000284831,0.150384399414063,16875.94531
2364,0.126757364908854,0.117112665812174,0.15311506652832,16882.45703
2365,0.127111363728841,0.117388666788737,0.155412399291992,16887.60352
2366,0.126754028320312,0.117737996419271,0.158175064086914,16897.54492
2367,0.127109359741211,0.118009994506836,0.160438395182292,16943.17578
2368,0.126751360575358,0.118364657084147,0.163233734130859,16971.64844
2369,0.12710669708252,0.118633992513021,0.165464401245117,17059.55078
2370,0.126748031616211,0.118994659423828,0.168293736775716,17107.43555
2371,0.127104700724284,0.11926065826416,0.17049040222168,17200.61328
2372,0.126745366414388,0.119625989278158,0.173351735432943,17250.65039
2373,0.127102035522461,0.119888654073079,0.175514404296875,17356.38086
2374,0.126742032368978,0.120259320576986,0.178409067789714,17387.21094
2375,0.127100700378418,0.120518653869629,0.180537734985352,17497.2168
2376,0.126740030924479,0.120894655863444,0.18346506245931,17514.46875
2377,0.127099367777507,0.121150657653809,0.185560399373372,17616.2793
2378,0.126737365722656,0.121531326293945,0.188520395914714,17632.23047
2379,0.127097366333008,0.121783325195313,0.190581731160482,17703.74609
2380,0.126734031677246,0.122169324239095,0.193574396769206,17710.49023
2381,0.127095364888509,0.122417989095052,0.195603068033854,17760.03125
2382,0.126732030232747,0.122808654785156,0.198629069010417,17754.22656
2383,0.12709336344401,0.123053321838379,0.200624399820964,17785.80664
2384,0.126728696187337,0.123449323018392,0.203683064778646,17775.31641
2385,0.127090698242187,0.123691324869792,0.205644399007161,17789.73633
2386,0.126726030985514,0.124093325297038,0.208735066731771,17783.72461
2387,0.127088696797689,0.124331993103027,0.210663065592448,17787.14062
2388,0.126722696940104,0.124738660176595,0.213787729899089,17788.65039
2389,0.12708669535319,0.124973325093587,0.215683064778646,17788.75
2390,0.126720695495605,0.125385322570801,0.218840398152669,17792.4375
2391,0.127086026509603,0.125615987141927,0.220701065063477,17796.67188
2392,0.126718027750651,0.126033322652181,0.223890263875326,17797.56836
2393,0.127082697550456,0.12626065826416,0.225717463175456,17811.04688
2394,0.126714032491048,0.126683326721191,0.228939997355143,17808.82812
2395,0.12708070119222,0.126905993143717,0.230734664916992,17821.71289
2396,0.126712033589681,0.127333325703939,0.233990000406901,17825.27539
2397,0.127078702290853,0.127552658081055,0.235751332600911,17834.14258
2398,0.126708699544271,0.127985992431641,0.23903933207194,17841.48828
2399,0.127076700846354,0.128201990763346,0.240766662597656,17853.58203
2400,0.127076032002767,0.128633326212565,0.244087331136068,17865.875
2401,0.126705362955729,0.128856658935547,0.245748001098633,17888.11914
2402,0.12783203125,0.0998853352864583,0.00578532791137695,11426.76953
2403,0.128166030883789,0.0997026697794596,0.00411066055297852,17840.25195
2404,0.127832697550456,0.100434664408366,0.0108093299865723,13495.63477
2405,0.128166697184245,0.100251332600911,0.00913466262817383,13091.34277
2406,0.12783203125,0.100987330118815,0.0158319994608561,14200
2407,0.128167363484701,0.100802663167318,0.0141579984029134,14104.66992
2408,0.127831364949544,0.101541330973307,0.0208540026346842,14354.09277
2409,0.128166697184245,0.10135666402181,0.0191800015767415,14354.09277
2410,0.127832697550456,0.102099334716797,0.025874937693278,15018.84863
2411,0.128168029785156,0.101912666320801,0.0242014706929525,14848.88281
2412,0.127831362406413,0.102659334818522,0.0308923988342285,15033.41602
2413,0.128169362386068,0.102472668965658,0.029220401763916,15084.24805
2414,0.12783002726237,0.103222002665202,0.0359097328186035,15234.42188
2415,0.128168027242025,0.103034001668294,0.0342370643615723,15308.78223
2416,0.12783002726237,0.103788665771484,0.0409264055887858,15648.08691
2417,0.12816869354248,0.103599334716797,0.0392544034322103,15383.03516
2418,0.127829360961914,0.104356669108073,0.0459410692850749,15754.4043
2419,0.12816869354248,0.104167332967122,0.0442697385152181,15548.21289
2420,0.127830032348633,0.104928670247396,0.0509550717671712,15786.42285
2421,0.128169364929199,0.10473733774821,0.0492837359110514,15915.88672
2422,0.127829368591309,0.105502667744954,0.0559677365620931,15816.87305
2423,0.128170036315918,0.105311335245768,0.0542970720926921,16016.375
2424,0.127828704833984,0.106079335530599,0.0609797325134277,15836.38379
2425,0.128169372558594,0.10588666788737,0.0593090667724609,15945.72363
2426,0.127828702290853,0.106657333374023,0.0659903996785482,15879.50391
2427,0.128170705159505,0.106464668273926,0.0643203989664714,15825.91797
2428,0.127828033447266,0.107821998596191,0.0760070648193359,15996.50391
2429,0.12782736714681,0.107239331563314,0.0709990641276042,15919.58301
2430,0.128171368916829,0.107627998352051,0.0743377304077148,15911.94434
2431,0.128170702616374,0.107044665018717,0.0693297322591146,15816.73438
2432,0.12782736714681,0.108409334818522,0.0810137354532878,16102.49707
2433,0.128172035217285,0.108212666829427,0.0793450673421224,16040.88184
2434,0.127826700846354,0.108998001098633,0.0860197347005208,16171.74805
2435,0.128171368916829,0.108802001953125,0.084351069132487,16167.5791
2436,0.127827364603678,0.109588668823242,0.0910257314046224,16232.25098
2437,0.128172701517741,0.109391334533691,0.0893570658365885,16262.15234
2438,0.127826695760091,0.110180666605632,0.0960290629069011,16292.95215
2439,0.128173365275065,0.109983334859212,0.0943617299397786,16263.37695
2440,0.127827362060547,0.110775332132975,0.101033732096354,16361.7832
2441,0.128174031575521,0.110576665242513,0.0993650639851888,16276.05469
2442,0.127826032002767,0.111372665405273,0.106037066141764,16473.3125
2443,0.128174697875977,0.111173332214355,0.104369733174642,16337.06934
2444,0.127824701944987,0.111970664978027,0.111036399841309,16574.2793
2445,0.128173367818197,0.111771331787109,0.109370399475098,16477.90234
2446,0.127824701944987,0.112572667439779,0.116037066141764,16700.11133
2447,0.128174034118652,0.112371332804362,0.114369733174642,16663.5
2448,0.127824035644531,0.113175333658854,0.12103773244222,16797.90234
2449,0.128174034118652,0.112974667867025,0.119371065775553,16783.29297
2450,0.127825368245443,0.11378133392334,0.126035067240397,16877.25977
2451,0.128175366719564,0.113578666687012,0.124369733174642,16866.68359
2452,0.1278240331014,0.114389335632324,0.131033739725749,16917.13477
2453,0.128176699320475,0.114186668395996,0.129367070515951,16908.19336
2454,0.127822697957357,0.114997332255046,0.136031066894531,16946.20312
2455,0.128175364176432,0.114794667561849,0.134365737915039,16943.72656
2456,0.127822697957357,0.115609334309896,0.141027064005534,16939.52344
2457,0.128176030476888,0.115404665629069,0.139361729939779,16963.26562
2458,0.127822031656901,0.116223335266113,0.146021733601888,16902.03125
2459,0.128176030476888,0.116018669128418,0.144357065836589,16934.37695
2460,0.127822697957357,0.116838666280111,0.151017069498698,16875.94531
2461,0.128176696777344,0.11663333384196,0.149351735432943,16880.21094
2462,0.12782202911377,0.117454668680827,0.156011728922526,16887.60352
2463,0.128177363077799,0.117249333699544,0.15434706624349,16872.14648
2464,0.127822692871094,0.11807199605306,0.16100439453125,16943.17578
2465,0.128178026835124,0.117865999857585,0.159340393066406,16901.85938
2466,0.127821362813314,0.118692660013835,0.165997731526693,17059.55078
2467,0.128179359436035,0.118485326131185,0.164333063761393,16970.875
2468,0.127820032755534,0.119314656575521,0.170989069620768,17200.61328
2469,0.128178029378255,0.119107325236003,0.16932573445638,17096.2207
2470,0.127820037841797,0.119939320882161,0.175980407714844,17356.38086
2471,0.128178700764974,0.1197306543986,0.17431640625,17258.98438
2472,0.127819371541341,0.120565320332845,0.180969736735026,17497.2168
2473,0.128178705851237,0.120356653849284,0.179307072957357,17433.8457
2474,0.127820704142253,0.121192657470703,0.185959070841471,17616.2793
2475,0.128180038452148,0.120983322143555,0.184295735677083,17571.11719
2476,0.127820032755534,0.122451988220215,0.195935735066732,17760.03125
2477,0.127820035298665,0.121821990966797,0.190947733561198,17703.74609
2478,0.128181368509928,0.122241989135742,0.194273066202799,17738.55469
2479,0.12818137105306,0.121611991882324,0.189285069783529,17668.02539
2480,0.127818700154622,0.123083323160807,0.200923731486003,17785.80664
2481,0.128182034810384,0.122872655232747,0.199261067708333,17790.54492
2482,0.127817365010579,0.124353993733724,0.210896397908529,17787.14062
2483,0.127817367553711,0.12371799214681,0.205910400390625,17789.73633
2484,0.128181368509928,0.124141993204753,0.209234400431315,17797.63867
2485,0.128180702209473,0.123505991617839,0.204248397827148,17806.59766
2486,0.127818028767904,0.125629320780436,0.220867065429688,17796.67188
2487,0.127816696166992,0.124991322835286,0.215882400512695,17788.75
2488,0.128182698567708,0.125416653951009,0.21920573425293,17787.37695
2489,0.128181365966797,0.124778658548991,0.214220397949219,17788.27148
2490,0.127816698710124,0.126269991556803,0.225850794474284,17811.04688
2491,0.12818403116862,0.126055989583333,0.224189595540365,17799.01562
2492,0.127816034952799,0.126910659790039,0.230834665934245,17821.71289
2493,0.128183367411296,0.126697326660156,0.229173329671224,17819.09961
2494,0.127815368652344,0.12755332438151,0.235818664550781,17834.14258
2495,0.128184033711751,0.127338658650716,0.234157333374023,17827.83203
2496,0.127814702351888,0.128198654174805,0.240799992879232,17853.58203
2497,0.128183367411296,0.127983322143555,0.239139994303385,17840.84961
2498,0.127814699808757,0.128845993041992,0.245781331380208,17888.11914
2499,0.128184033711751,0.128629989624023,0.244120661417643,17863.28125
2500,0.128832697550456,0.0997193349202474,0.00417799758911133,11780.49805
2501,0.129166697184245,0.099921999613444,0.00595266596476237,11426.76953
2502,0.128834696451823,0.100271331787109,0.00923466364542643,13091.34277
2503,0.129170028686523,0.100478665669759,0.0110433336893717,12854.5498
2504,0.12883669535319,0.100826665242513,0.0142920010884603,14104.66992
2505,0.129172693888346,0.101038665771484,0.0161340014139811,14853.80273
2506,0.128838027954102,0.101383997599284,0.0193480008443197,14354.09277
2507,0.129174692789714,0.101599998474121,0.0212226651509603,15320.0127
2508,0.128840026855469,0.101944000244141,0.0244021339416504,14848.88281
2509,0.129178029378255,0.102165334065755,0.0263095995585124,15064.80176
2510,0.128842697143555,0.102507334391276,0.0294544003804525,15084.24805
2511,0.129180033365885,0.102732666015625,0.0313943977355957,15004.01465
2512,0.12884336344401,0.103072667439779,0.034505064646403,15308.78223
2513,0.129181365966797,0.103304000854492,0.0364783973693848,15436.08691
2514,0.128844696044922,0.103642667134603,0.0395550676981608,15529.31445
2515,0.129184697469076,0.103878664652507,0.0415610694885254,15693.93066
2516,0.128847361246745,0.104213999430339,0.0446037381490072,15738.22852
2517,0.129187362670898,0.10445399983724,0.0466424039204915,15695.46582
2518,0.128848698933919,0.10478800201416,0.049651070912679,15871.11328
2519,0.129190032958984,0.105033999125163,0.0517237383524577,15598.67188
2520,0.128850702921549,0.105365999857585,0.0546984036763509,15892.48047
2521,0.129192031860352,0.105615999857585,0.0568037350972493,15695.63965
2522,0.128851369222005,0.105945335388184,0.0597437337239583,15857.59277
2523,0.129194030761719,0.106200668334961,0.0618810666402181,15823.38184
2524,0.128854034423828,0.106527333577474,0.0647870661417643,15846.0293
2525,0.129198028564453,0.106786666870117,0.0669577331542969,15930.27832
2526,0.128856699625651,0.107111333211263,0.0698303985595703,15875.16992
2527,0.129200698852539,0.107375999450684,0.0720337320963542,16010.11621
2528,0.128858703613281,0.107697998046875,0.0748717320760091,15970.48242
2529,0.129203369140625,0.107967333475749,0.0771084009806315,16049.49902
2530,0.128860036214193,0.10828800201416,0.0799124018351237,16096.0918
2531,0.129204701741536,0.108563336690267,0.0821817372639974,16084.82617
2532,0.128860702514648,0.108880668640137,0.0849517364501953,16194.23535
2533,0.129206700642904,0.109160001118978,0.0872550684611003,16149.43848
2534,0.128863367716471,0.109474667867025,0.0899917322794596,16243.44531
2535,0.129211364746094,0.109758669535319,0.0923277308146159,16240.06152
2536,0.12886669921875,0.110070002237956,0.0950290629069011,16271.34375
2537,0.129214029947917,0.110359334309896,0.0973970642089844,16363.75098
2538,0.128868031819661,0.110668665568034,0.10006573232015,16318.21875
2539,0.129216028849284,0.110963999430339,0.10246706644694,16473.1543
2540,0.128869364420573,0.111269999186198,0.105102399190267,16434.55469
2541,0.129218027750651,0.111569999694824,0.107536399841309,16516
2542,0.128870697021484,0.111871999104818,0.110137067159017,16563.13477
2543,0.129220698038737,0.11217599995931,0.11260373433431,16588.08789
2544,0.128872701009115,0.112476000467936,0.115170399983724,16701.80273
2545,0.129224034627279,0.112786000569661,0.11767106628418,16670.84375
2546,0.128874699910482,0.113083333333333,0.120204399108887,16805.24805
2547,0.129226033528646,0.11339800008138,0.122737070719401,16789.74023
2548,0.128876698811849,0.113692667643229,0.12523573811849,16875.26367
2549,0.129229365030924,0.114012667338053,0.127801073710124,16857.39453
